ID	SEX	MUMID	TWIN	CAPAGE	BIRTHYEAR	BIRTHWT
6130	1	3994	0	0	26	2.6
6	1	4935	0	2	4	2.3
6960	2	6102	1	1	3	1.9
2364	2	1916	0	2	18	2.9
1164	1	6232	0	2	2	2.3
4085	1	2982	0	2	6	2.8
4299	1	4092	0	5	12	1.45
4798	1	6102	1	3	6	2
5951	2	125	0	2	26	0.75
7397	1	8108	1	1	5	1.6
4836	1	7613	1	1	20	2
2384	2	3270	1	2	16	2.7
5447	1	2839	0	4	22	2.5
8827	2	3834	0	2	2	2.8
2350	1	2250	1	3	23	1.4
5953	2	7813	0	3	15	2.55
3574	2	2839	0	2	16	2.2
